videoID,startingTimeStamp,endingTimeStamp,is_anime,is_videoGame,is_fastRepetitiveMovement,is_cartoonCharacter,is_appearanceUnpleasant,is_violenceActivity,is_obscene,is_audio,is_loud,is_screaming,is_explosion,videoClass,audioClass
siIHKZlSrJE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
siIHKZlSrJE,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
siIHKZlSrJE,80,90,no,no,no,yes,no,no,no,yes,no,no,no,0,0
siIHKZlSrJE,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
siIHKZlSrJE,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,1
SjnUe7cA_wE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
SjnUe7cA_wE,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
SjnUe7cA_wE,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
SjnUe7cA_wE,40,50,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
SjnUe7cA_wE,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
sLQVN16laRA,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
sLQVN16laRA,90,100,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
sLQVN16laRA,170,180,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
sLQVN16laRA,280,290,no,no,no,yes,no,no,no,yes,no,no,no,0,0
sLQVN16laRA,160,170,no,no,no,yes,no,no,no,yes,no,no,no,0,0
sL_X1Dmbme0,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
sL_X1Dmbme0,990,1000,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
sL_X1Dmbme0,6460,6470,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
sL_X1Dmbme0,3740,3750,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
sL_X1Dmbme0,670,680,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
stOA0z2d9q0,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
xwOL9sqmC8M,0,10,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
xwOL9sqmC8M,10,20,no,yes,no,no,no,no,no,yes,no,no,no,0,0
Y3UNSe99mNQ,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
Y3UNSe99mNQ,960,970,no,not-sure,no,no,no,no,no,no,no,no,no,0,0
Y3UNSe99mNQ,890,900,yes,yes,no,yes,yes,no,yes,yes,no,no,no,0,0
Y3UNSe99mNQ,110,120,no,no,no,yes,no,no,no,no,no,no,no,0,0
Y3UNSe99mNQ,790,800,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
YAhux0VYLG4,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
YAhux0VYLG4,10,20,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
yJzEzVPITSM,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
yJzEzVPITSM,10,20,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
yJzEzVPITSM,20,30,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
yJzEzVPITSM,30,40,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
yJzEzVPITSM,40,50,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
YK0L7IMg2IE,0,10,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
YK0L7IMg2IE,90,100,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
YK0L7IMg2IE,210,220,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
YK0L7IMg2IE,100,110,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
YK0L7IMg2IE,60,70,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
YPTV3hgalIU,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
YPTV3hgalIU,90,100,no,yes,no,no,no,no,no,yes,no,no,no,0,0
YPTV3hgalIU,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
YPTV3hgalIU,140,150,no,yes,no,no,no,no,no,yes,no,no,no,0,0
YPTV3hgalIU,60,70,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
YRiVYcxR4KM,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
YRiVYcxR4KM,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
YRiVYcxR4KM,20,30,no,no,no,yes,no,no,no,no,no,no,no,0,0
YRiVYcxR4KM,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
YRiVYcxR4KM,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
Yu9fyWbENKo,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
Yu9fyWbENKo,10,20,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
Yu9fyWbENKo,20,30,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
Yu9fyWbENKo,30,40,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
Yu9fyWbENKo,40,50,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
yV6juFDgxXk,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
yV6juFDgxXk,90,100,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
yV6juFDgxXk,120,130,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
yV6juFDgxXk,30,40,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
yV6juFDgxXk,100,110,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
YyIil5ZOqTo,0,10,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
YyIil5ZOqTo,10,20,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
YyIil5ZOqTo,20,30,no,no,no,no,no,no,no,yes,yes,no,no,0,0
YyIil5ZOqTo,30,40,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
ZDopDiLr_B4,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZE4yIP2V2uQ,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
ZE4yIP2V2uQ,90,100,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
ZE4yIP2V2uQ,170,180,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
ZE4yIP2V2uQ,220,230,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
ZE4yIP2V2uQ,60,70,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
ZgkcpaCnQvA,0,10,no,no,yes,no,no,no,no,yes,no,no,no,0,0
ZgkcpaCnQvA,10,20,no,no,yes,no,no,no,no,yes,no,no,no,0,0
zhcsS8diRO8,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
zhcsS8diRO8,10,20,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
zhHbeqlzgq4,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
zhHbeqlzgq4,90,100,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
zhHbeqlzgq4,40,50,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
zhHbeqlzgq4,150,160,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
zhHbeqlzgq4,260,270,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
zLk6N6W9VPw,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
zLk6N6W9VPw,90,100,no,no,yes,yes,no,no,no,yes,no,no,no,1,0
zLk6N6W9VPw,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zLk6N6W9VPw,180,190,no,no,no,no,no,no,no,yes,no,yes,no,0,0
zLk6N6W9VPw,140,150,no,no,no,no,no,no,no,yes,no,no,no,0,0
zTC06Lr_BHw,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zTC06Lr_BHw,90,100,no,yes,no,no,no,no,no,yes,no,no,no,0,0
zTC06Lr_BHw,240,250,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
zTC06Lr_BHw,420,430,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
zTC06Lr_BHw,10,20,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
ZuZyvvAnOQ0,0,10,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
zWtcLKCGIP0,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
zWtcLKCGIP0,50,60,no,no,yes,no,no,no,no,yes,no,no,no,0,0
zWtcLKCGIP0,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
zWtcLKCGIP0,40,50,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
zWtcLKCGIP0,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zZ3IobeIJy4,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
zZ3IobeIJy4,50,60,no,no,yes,no,no,no,no,yes,yes,no,no,0,0
zZ3IobeIJy4,10,20,no,no,yes,no,no,no,no,yes,yes,no,no,0,0
zZ3IobeIJy4,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
zZ3IobeIJy4,20,30,no,no,no,no,no,no,no,yes,no,no,no,0,0
ZzDb_Br5IPE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZzDb_Br5IPE,90,100,no,no,no,yes,no,no,no,no,no,no,no,0,0
ZzDb_Br5IPE,110,120,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
ZzDb_Br5IPE,60,70,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZzDb_Br5IPE,30,40,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
_uINDrqPvbI,0,10,no,no,yes,no,no,no,no,yes,no,no,no,0,0
_uINDrqPvbI,50,60,no,no,no,no,no,no,no,yes,yes,no,no,0,0
_uINDrqPvbI,10,20,no,no,no,no,no,no,no,yes,yes,no,no,0,0
_uINDrqPvbI,20,30,no,no,no,no,no,no,no,yes,yes,no,no,0,0
_uINDrqPvbI,40,50,no,no,no,no,no,no,no,yes,yes,no,no,0,0
_xpbBxfPe1Q,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_xpbBxfPe1Q,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_xpbBxfPe1Q,30,40,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
_xpbBxfPe1Q,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_xpbBxfPe1Q,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_yAKL2dMx2k,0,10,no,yes,no,no,no,no,no,no,no,no,no,0,0
_yAKL2dMx2k,90,100,no,yes,no,no,no,no,no,no,no,no,no,0,0
_yAKL2dMx2k,120,130,no,yes,no,yes,no,no,no,no,no,no,no,0,0
_yAKL2dMx2k,670,680,no,yes,no,yes,no,yes,no,no,no,no,no,1,0
_yAKL2dMx2k,680,690,no,no,no,yes,yes,yes,no,no,no,no,no,1,0
--TCP4ManF8,0,10,yes,yes,no,yes,no,no,no,yes,yes,no,no,0,0
--TCP4ManF8,90,100,yes,no,no,yes,no,no,no,yes,yes,yes,no,0,0
--TCP4ManF8,60,70,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
--TCP4ManF8,210,220,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
--TCP4ManF8,140,150,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
-1LDk-jhDFg,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
-1LDk-jhDFg,70,80,no,yes,no,yes,yes,yes,no,yes,yes,no,no,1,1
-1LDk-jhDFg,10,20,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
-1LDk-jhDFg,50,60,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
-1LDk-jhDFg,60,70,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
-E720UIlHL0,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-E720UIlHL0,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-E720UIlHL0,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-E720UIlHL0,30,40,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
-F1oSfyo-7E,0,10,no,no,yes,yes,no,no,yes,yes,yes,no,no,1,1
0K9LZ3oy9w4,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
0K9LZ3oy9w4,90,100,yes,yes,no,yes,no,no,no,yes,yes,no,no,0,0
0K9LZ3oy9w4,240,250,yes,yes,no,yes,no,no,no,yes,yes,no,no,0,0
0K9LZ3oy9w4,390,400,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,0,0
0K9LZ3oy9w4,440,450,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
19HT5E__5GA,0,10,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
19HT5E__5GA,990,1000,no,yes,no,no,no,no,no,yes,no,no,no,0,0
19HT5E__5GA,570,580,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
19HT5E__5GA,890,900,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
19HT5E__5GA,920,930,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
21tW9YNtMQ4,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
21tW9YNtMQ4,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21tW9YNtMQ4,370,380,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21tW9YNtMQ4,590,600,no,no,no,yes,no,yes,no,yes,yes,no,no,1,1
21tW9YNtMQ4,390,400,yes,no,no,yes,yes,no,no,yes,no,no,no,0,0
2qYRZoj6bmU,0,10,no,no,yes,no,no,no,no,yes,no,no,no,0,0
34CYe3EjBq8,0,10,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
3F_ZmEHxoGc,0,10,yes,no,no,no,no,no,no,yes,no,no,no,0,0
3F_ZmEHxoGc,990,1000,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
3F_ZmEHxoGc,1760,1770,no,no,no,no,no,no,no,yes,no,no,no,0,0
3F_ZmEHxoGc,1780,1790,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3F_ZmEHxoGc,200,210,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
3I39zaI2zRY,0,10,no,no,no,yes,yes,no,no,yes,no,yes,no,1,1
3I39zaI2zRY,990,1000,no,no,no,yes,no,yes,no,yes,no,yes,no,1,1
3I39zaI2zRY,380,390,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
3I39zaI2zRY,750,760,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
3I39zaI2zRY,150,160,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
3sOAkdu3tRo,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,1
3sOAkdu3tRo,90,100,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
3sOAkdu3tRo,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3sOAkdu3tRo,210,220,no,no,no,yes,yes,yes,no,yes,no,yes,no,1,1
3sOAkdu3tRo,250,260,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
43daaC-EZjI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
43daaC-EZjI,10,20,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
46L2AWBmaPA,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4GggktV9QOc,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
4KR5nAuoIWY,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
4xCo9p3c4aY,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
4xCo9p3c4aY,60,70,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
4xCo9p3c4aY,20,30,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
4xCo9p3c4aY,50,60,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
4xCo9p3c4aY,30,40,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
5vXoaLiBhnk,0,10,no,yes,no,no,no,no,no,yes,no,yes,no,0,1
5vXoaLiBhnk,990,1000,no,yes,no,no,no,no,no,yes,no,no,no,0,0
5vXoaLiBhnk,630,640,no,yes,no,no,no,no,no,yes,no,no,no,0,0
5vXoaLiBhnk,1380,1390,no,yes,no,no,no,no,no,yes,no,no,no,0,0
5vXoaLiBhnk,350,360,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,1,1
6DgfqyFMBjI,0,10,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
6DgfqyFMBjI,90,100,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
6DgfqyFMBjI,50,60,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
6DgfqyFMBjI,140,150,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,1,1
6DgfqyFMBjI,160,170,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,1,1
6DQDs2cgcuI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6DQDs2cgcuI,50,60,no,no,yes,yes,yes,no,no,yes,yes,no,no,1,1
6DQDs2cgcuI,40,50,no,no,yes,yes,yes,no,no,yes,yes,yes,no,1,1
6DQDs2cgcuI,30,40,no,no,yes,yes,yes,no,no,yes,yes,yes,no,1,1
6DQDs2cgcuI,20,30,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
7H2sxsG94oA,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
7H2sxsG94oA,90,100,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
7H2sxsG94oA,680,690,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
7H2sxsG94oA,450,460,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
7H2sxsG94oA,600,610,no,no,no,yes,no,no,no,yes,no,no,no,0,0
89zGLUgiAZU,0,10,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
89zGLUgiAZU,90,100,no,yes,no,no,no,no,no,yes,no,no,no,0,0
89zGLUgiAZU,600,610,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
89zGLUgiAZU,530,540,no,yes,no,no,no,no,no,yes,no,no,no,0,0
89zGLUgiAZU,680,690,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
8i_HentRtGg,0,10,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
8i_HentRtGg,990,1000,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
8i_HentRtGg,2190,2200,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
8i_HentRtGg,1560,1570,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
8i_HentRtGg,2020,2030,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
9DSDuv5covM,0,10,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,1,1
9klzZsVw-cQ,0,10,no,no,no,yes,yes,no,yes,yes,yes,yes,no,1,1
9klzZsVw-cQ,60,70,no,no,yes,yes,yes,no,yes,yes,yes,no,no,1,1
9klzZsVw-cQ,10,20,no,no,yes,yes,yes,no,yes,yes,yes,no,no,1,1
9klzZsVw-cQ,50,60,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,1,1
9klzZsVw-cQ,20,30,no,no,yes,yes,yes,no,yes,yes,yes,no,no,1,1
9TYxoj3BD6A,0,10,no,no,yes,yes,yes,no,no,yes,yes,no,no,1,1
9TYxoj3BD6A,50,60,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
9TYxoj3BD6A,40,50,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
9TYxoj3BD6A,30,40,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
9TYxoj3BD6A,10,20,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
9xj1HfQfXtI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
9xj1HfQfXtI,990,1000,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
9xj1HfQfXtI,5190,5200,no,no,no,yes,no,no,no,yes,no,no,no,0,0
9xj1HfQfXtI,1810,1820,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
9xj1HfQfXtI,3090,3100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
AoKZRJ0qpjM,0,10,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
AoQfV_PlNrs,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
AoQfV_PlNrs,990,1000,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
AoQfV_PlNrs,1150,1160,no,no,no,yes,no,yes,no,yes,yes,no,no,1,1
AoQfV_PlNrs,240,250,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
AoQfV_PlNrs,190,200,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
AqEknJkMjuo,0,10,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
AqEknJkMjuo,90,100,no,no,no,yes,no,no,yes,yes,yes,no,no,1,1
AqEknJkMjuo,70,80,no,no,no,yes,no,no,yes,yes,no,no,no,1,0
AqEknJkMjuo,10,20,no,no,yes,yes,no,no,no,yes,no,yes,no,1,1
AqEknJkMjuo,60,70,no,no,no,yes,yes,no,no,yes,no,yes,no,1,1
asB21eaLNlw,0,10,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
asB21eaLNlw,10,20,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
asB21eaLNlw,20,30,no,no,no,no,no,no,no,yes,no,yes,no,0,0
asB21eaLNlw,30,40,no,no,no,yes,yes,yes,yes,yes,no,yes,no,1,1
asB21eaLNlw,40,50,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
AwshzrJ5FC0,0,10,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
AwshzrJ5FC0,10,20,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
AwshzrJ5FC0,20,30,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
b1tY3Hgsr_s,0,10,no,no,yes,yes,no,no,no,yes,no,yes,no,1,1
b1tY3Hgsr_s,10,20,no,no,yes,yes,no,no,no,yes,yes,yes,no,1,1
B37GhUBGMBw,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
B37GhUBGMBw,90,100,no,yes,no,yes,no,no,no,yes,yes,yes,no,0,1
B37GhUBGMBw,160,170,no,yes,no,yes,no,no,no,yes,yes,yes,no,0,1
B37GhUBGMBw,30,40,no,yes,yes,yes,no,no,no,yes,yes,yes,no,1,1
B37GhUBGMBw,40,50,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
BEz7gLGUN6U,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
bgDvzaOiGvU,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
bgDvzaOiGvU,10,20,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
bHRtPtxuA1E,0,10,no,no,no,yes,yes,no,no,yes,no,yes,no,1,1
BhzVpz8Fu3Y,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
BhzVpz8Fu3Y,10,20,no,no,no,yes,no,no,yes,yes,yes,no,no,1,1
BhzVpz8Fu3Y,20,30,no,no,no,yes,no,no,yes,yes,yes,no,no,1,1
BL09713gOAE,0,10,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
BSrhebvBLyo,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
BSrhebvBLyo,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
BSrhebvBLyo,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
bvlF2taRwLk,0,10,no,no,no,yes,no,yes,no,yes,no,yes,no,1,1
bvlF2taRwLk,90,100,no,no,no,yes,yes,no,no,yes,no,yes,no,1,1
bvlF2taRwLk,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
bvlF2taRwLk,470,480,no,no,no,yes,no,no,no,yes,no,no,no,0,0
bvlF2taRwLk,480,490,no,no,no,yes,no,no,no,yes,no,no,no,0,0
b_7PUsV4kpI,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
b_7PUsV4kpI,90,100,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
b_7PUsV4kpI,520,530,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
b_7PUsV4kpI,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
b_7PUsV4kpI,410,420,no,no,yes,yes,yes,no,no,yes,yes,no,no,1,1
c4BmZTAW4dg,0,10,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
c4BmZTAW4dg,50,60,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,0,0
c4BmZTAW4dg,10,20,no,no,yes,yes,yes,yes,no,yes,yes,no,no,1,1
c4BmZTAW4dg,30,40,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,1,1
c4BmZTAW4dg,40,50,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,1,1
caRi-XlysIk,0,10,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
caRi-XlysIk,90,100,yes,yes,no,yes,no,no,no,yes,yes,no,no,0,0
caRi-XlysIk,210,220,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
caRi-XlysIk,80,90,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
caRi-XlysIk,190,200,yes,yes,no,yes,no,no,no,yes,no,no,no,0,0
CRORiWw9iBU,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
CRORiWw9iBU,90,100,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
CRORiWw9iBU,120,130,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
CRORiWw9iBU,50,60,no,no,no,yes,no,yes,yes,yes,yes,yes,no,1,1
CRORiWw9iBU,10,20,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
d0rs34FPwaU,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,0
d0rs34FPwaU,90,100,no,no,no,no,no,no,no,yes,no,no,no,0,0
d0rs34FPwaU,700,710,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
d0rs34FPwaU,370,380,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
d0rs34FPwaU,280,290,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
d5MMGFymyGk,0,10,no,no,no,no,no,no,no,no,no,no,no,0,0
dnH-xW9l5Yo,0,10,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,1,1
dOxrRluPvt4,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,0
dOxrRluPvt4,990,1000,no,yes,no,no,no,no,no,yes,no,no,no,0,0
dOxrRluPvt4,1520,1530,no,yes,no,no,no,no,no,yes,no,no,no,0,0
dOxrRluPvt4,620,630,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
dOxrRluPvt4,440,450,no,yes,no,yes,no,no,no,yes,no,yes,no,0,1
dUEz8kR8eTQ,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
dUEz8kR8eTQ,10,20,no,yes,no,yes,no,no,no,yes,no,yes,no,0,1
dUEz8kR8eTQ,20,30,no,yes,yes,yes,yes,no,no,yes,yes,no,no,1,1
duqbwZymJK8,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,0
duqbwZymJK8,990,1000,no,yes,no,no,no,no,no,yes,no,no,no,0,0
duqbwZymJK8,420,430,no,yes,yes,yes,yes,no,no,yes,no,no,no,1,0
duqbwZymJK8,260,270,no,yes,no,yes,yes,no,not-sure,yes,yes,not-sure,no,1,1
duqbwZymJK8,1000,1010,no,yes,no,no,no,no,no,yes,no,no,no,0,0
dyXasCvroU0,0,10,no,no,not-sure,no,no,no,no,yes,yes,yes,no,0,0
dyXasCvroU0,90,100,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
